units,date,store_nbr,item_nbr
13,2013-04-19,29,41
60,2013-04-19,29,45
45,2013-04-19,31,9
57,2013-04-19,31,45
6,2013-04-19,31,67
3,2013-04-19,31,98
31,2013-04-19,32,9
1,2013-04-19,32,19
48,2013-04-19,32,45
2,2013-04-19,32,58
96,2013-04-19,33,9
267,2013-04-19,33,44
1,2013-04-19,33,92
54,2013-04-19,34,9
95,2013-04-19,34,45
1,2013-04-19,34,52
17,2013-04-19,35,16
15,2013-04-19,35,24
2,2013-04-19,35,63
16,2013-04-19,35,66
43,2013-04-19,37,5
47,2013-04-19,37,45
2,2013-04-19,37,53
7,2013-04-19,39,36
17,2013-04-19,40,5
74,2013-04-19,40,45
30,2013-04-19,41,16
5,2013-04-19,41,61
22,2013-04-19,41,68
5,2013-04-19,41,86
2,2013-04-19,43,3
16,2013-04-19,43,16
11,2013-04-19,43,37
1,2013-04-19,43,73
29,2013-04-19,44,5
1,2013-04-19,44,62
24,2013-04-19,44,68
2,2013-04-19,44,94
1,2013-04-19,45,4
17,2013-04-19,45,9
1,2013-04-19,45,26
63,2013-04-20,1,9
14,2013-04-20,1,28
126,2013-04-20,4,9
13,2013-04-20,4,27
2,2013-04-20,4,90
5,2013-04-20,4,101
35,2013-04-20,5,16
4,2013-04-20,5,20
1,2013-04-20,5,32
10,2013-04-20,5,37
47,2013-04-20,7,5
1,2013-04-20,7,7
18,2013-04-20,7,23
27,2013-04-20,8,5
9,2013-04-20,8,23
1,2013-04-20,8,59
75,2013-04-20,9,5
14,2013-04-20,9,42
82,2013-04-20,9,45
86,2013-04-20,10,5
30,2013-04-20,10,37
2,2013-04-20,10,86
48,2013-04-20,11,9
49,2013-04-20,11,68
4,2013-04-20,11,86
4,2013-04-20,11,87
31,2013-04-20,12,16
29,2013-04-20,12,37
92,2013-04-20,13,5
79,2013-04-20,13,36
28,2013-04-20,14,9
32,2013-04-20,14,25
65,2013-04-20,15,5
141,2013-04-20,15,45
1,2013-04-20,15,86
22,2013-04-20,16,16
195,2013-04-20,16,25
10,2013-04-20,18,5
16,2013-04-20,18,37
2,2013-04-20,18,57
12,2013-04-20,19,16
4,2013-04-20,19,69
11,2013-04-20,19,83
14,2013-04-20,21,5
72,2013-04-20,21,44
3,2013-04-20,21,91
86,2013-04-20,22,9
1,2013-04-20,22,54
42,2013-04-20,22,68
1,2013-04-20,22,78
58,2013-04-20,23,5
3,2013-04-20,23,29
24,2013-04-20,23,45
1,2013-04-20,23,56
26,2013-04-20,24,6
55,2013-04-20,24,43
1,2013-04-20,24,60
71,2013-04-20,25,9
78,2013-04-20,25,45
3,2013-04-20,26,2
40,2013-04-20,26,5
46,2013-04-20,26,45
30,2013-04-20,27,9
3,2013-04-20,27,21
31,2013-04-20,27,68
4,2013-04-20,29,8
18,2013-04-20,29,41
55,2013-04-20,29,45
1,2013-04-20,29,56
51,2013-04-20,31,9
62,2013-04-20,31,45
9,2013-04-20,31,67
55,2013-04-20,32,9
2,2013-04-20,32,19
47,2013-04-20,32,45
3,2013-04-20,32,58
84,2013-04-20,33,9
222,2013-04-20,33,44
1,2013-04-20,33,92
61,2013-04-20,34,9
1,2013-04-20,34,31
91,2013-04-20,34,45
1,2013-04-20,34,52
25,2013-04-20,35,16
23,2013-04-20,35,24
1,2013-04-20,35,63
28,2013-04-20,35,66
43,2013-04-20,37,5
52,2013-04-20,37,45
2,2013-04-20,37,104
7,2013-04-20,39,36
45,2013-04-20,40,5
91,2013-04-20,40,45
2,2013-04-20,40,55
60,2013-04-20,41,16
7,2013-04-20,41,61
21,2013-04-20,41,68
5,2013-04-20,41,86
3,2013-04-20,43,3
30,2013-04-20,43,16
9,2013-04-20,43,37
1,2013-04-20,43,73
42,2013-04-20,44,5
1,2013-04-20,44,62
45,2013-04-20,44,68
3,2013-04-20,44,94
1,2013-04-20,45,4
1,2013-04-20,45,9
4,2013-04-20,45,26
57,2013-04-21,1,9
11,2013-04-21,1,28
75,2013-04-21,2,5
2,2013-04-21,2,11
166,2013-04-21,2,44
3,2013-04-21,3,2
48,2013-04-21,3,5
84,2013-04-21,3,45
217,2013-04-21,4,9
18,2013-04-21,4,27
22,2013-04-21,5,16
3,2013-04-21,5,20
26,2013-04-21,5,37
67,2013-04-21,6,9
2,2013-04-21,6,14
99,2013-04-21,6,45
104,2013-04-21,7,5
44,2013-04-21,7,23
47,2013-04-21,8,5
15,2013-04-21,8,23
2,2013-04-21,8,59
50,2013-04-21,9,5
12,2013-04-21,9,42
108,2013-04-21,9,45
44,2013-04-21,10,5
22,2013-04-21,10,37
1,2013-04-21,10,86
60,2013-04-21,11,9
57,2013-04-21,11,68
4,2013-04-21,11,86
3,2013-04-21,11,87
39,2013-04-21,12,16
24,2013-04-21,12,37
68,2013-04-21,13,5
87,2013-04-21,13,36
2,2013-04-21,14,9
28,2013-04-21,14,25
104,2013-04-21,15,5
1,2013-04-21,15,17
152,2013-04-21,15,45
25,2013-04-21,16,16
192,2013-04-21,16,25
1,2013-04-21,16,77
19,2013-04-21,18,5
21,2013-04-21,18,37
5,2013-04-21,18,57
1,2013-04-21,18,72
13,2013-04-21,19,16
2,2013-04-21,19,69
6,2013-04-21,19,75
15,2013-04-21,19,83
48,2013-04-21,20,5
2,2013-04-21,20,18
33,2013-04-21,20,41
2,2013-04-21,20,74
23,2013-04-21,21,5
90,2013-04-21,21,44
87,2013-04-21,22,9
36,2013-04-21,22,68
60,2013-04-21,23,5
1,2013-04-21,23,29
46,2013-04-21,23,45
84,2013-04-21,24,6
48,2013-04-21,24,43
130,2013-04-21,25,9
83,2013-04-21,25,45
72,2013-04-21,26,5
60,2013-04-21,26,45
46,2013-04-21,27,9
37,2013-04-21,27,68
26,2013-04-21,28,5
1,2013-04-21,28,35
52,2013-04-21,28,45
28,2013-04-21,29,8
29,2013-04-21,29,41
68,2013-04-21,29,45
30,2013-04-21,31,9
101,2013-04-21,31,45
13,2013-04-21,31,67
48,2013-04-21,32,9
90,2013-04-21,32,45
8,2013-04-21,32,58
138,2013-04-21,33,9
221,2013-04-21,33,44
9,2013-04-21,34,9
115,2013-04-21,34,45
3,2013-04-21,34,52
23,2013-04-21,35,16
5,2013-04-21,35,24
1,2013-04-21,35,63
16,2013-04-21,35,66
46,2013-04-21,37,5
75,2013-04-21,37,45
78,2013-04-21,38,9
118,2013-04-21,38,45
2,2013-04-21,38,52
1,2013-04-21,38,86
1,2013-04-21,39,9
6,2013-04-21,39,36
48,2013-04-21,40,5
106,2013-04-21,40,45
1,2013-04-21,40,55
47,2013-04-21,41,16
22,2013-04-21,41,68
40,2013-04-21,42,5
64,2013-04-21,42,45
2,2013-04-21,43,3
18,2013-04-21,43,16
5,2013-04-21,43,37
1,2013-04-21,43,73
33,2013-04-21,44,5
1,2013-04-21,44,62
56,2013-04-21,44,68
18,2013-04-21,45,9
6,2013-04-21,45,26
16,2013-04-22,1,9
16,2013-04-22,1,28
68,2013-04-22,2,5
104,2013-04-22,2,44
6,2013-04-22,3,2
95,2013-04-22,3,5
81,2013-04-22,3,45
118,2013-04-22,4,9
20,2013-04-22,4,27
3,2013-04-22,4,90
1,2013-04-22,4,101
18,2013-04-22,5,16
1,2013-04-22,5,20
13,2013-04-22,5,37
60,2013-04-22,6,9
64,2013-04-22,6,45
92,2013-04-22,7,5
2,2013-04-22,7,7
24,2013-04-22,7,23
11,2013-04-22,8,5
4,2013-04-22,8,23
3,2013-04-22,8,100
32,2013-04-22,9,5
6,2013-04-22,9,42
65,2013-04-22,9,45
69,2013-04-22,10,5
19,2013-04-22,10,37
4,2013-04-22,10,86
21,2013-04-22,11,9
23,2013-04-22,11,68
1,2013-04-22,11,86
1,2013-04-22,11,87
15,2013-04-22,12,16
10,2013-04-22,12,37
44,2013-04-22,13,5
77,2013-04-22,13,36
19,2013-04-22,14,9
21,2013-04-22,14,25
35,2013-04-22,15,5
1,2013-04-22,15,17
99,2013-04-22,15,45
4,2013-04-22,15,61
14,2013-04-22,16,16
153,2013-04-22,16,25
258,2013-04-22,17,9
74,2013-04-22,17,37
112,2013-04-22,17,48
8,2013-04-22,18,5
15,2013-04-22,18,37
1,2013-04-22,18,72
19,2013-04-22,19,16
2,2013-04-22,19,69
10,2013-04-22,19,83
61,2013-04-22,20,5
1,2013-04-22,20,18
27,2013-04-22,20,41
5,2013-04-22,20,74
64,2013-04-22,21,5
90,2013-04-22,21,44
44,2013-04-22,22,9
2,2013-04-22,22,54
45,2013-04-22,22,68
56,2013-04-22,23,5
1,2013-04-22,23,29
29,2013-04-22,23,45
24,2013-04-22,24,6
40,2013-04-22,24,43
1,2013-04-22,24,60
1,2013-04-22,24,76
119,2013-04-22,25,9
106,2013-04-22,25,45
2,2013-04-22,26,2
44,2013-04-22,26,5
47,2013-04-22,26,45
32,2013-04-22,27,9
32,2013-04-22,27,68
21,2013-04-22,28,5
45,2013-04-22,28,45
15,2013-04-22,29,8
19,2013-04-22,29,41
48,2013-04-22,29,45
1,2013-04-22,30,13
21,2013-04-22,30,16
88,2013-04-22,30,44
1,2013-04-22,30,65
78,2013-04-22,31,9
68,2013-04-22,31,45
9,2013-04-22,31,67
2,2013-04-22,31,98
34,2013-04-22,32,9
59,2013-04-22,32,45
65,2013-04-22,33,9
197,2013-04-22,33,44
19,2013-04-22,34,9
81,2013-04-22,34,45
2,2013-04-22,34,52
33,2013-04-22,35,16
10,2013-04-22,35,24
24,2013-04-22,35,66
5,2013-04-22,36,1
15,2013-04-22,36,9
2,2013-04-22,36,30
51,2013-04-22,36,44
41,2013-04-22,37,5
35,2013-04-22,37,45
77,2013-04-22,38,9
80,2013-04-22,38,45
1,2013-04-22,38,52
2,2013-04-22,38,86
1,2013-04-22,38,98
10,2013-04-22,39,9
9,2013-04-22,39,36
41,2013-04-22,40,5
57,2013-04-22,40,45
1,2013-04-22,40,55
46,2013-04-22,41,16
24,2013-04-22,41,68
28,2013-04-22,42,5
53,2013-04-22,42,45
22,2013-04-22,43,16
13,2013-04-22,43,37
28,2013-04-22,44,5
4,2013-04-22,44,62
35,2013-04-22,44,68
2,2013-04-22,44,94
1,2013-04-22,44,105
2,2013-04-22,45,9
3,2013-04-22,45,26
66,2013-04-23,1,9
9,2013-04-23,1,28
68,2013-04-23,2,5
87,2013-04-23,2,44
6,2013-04-23,3,2
72,2013-04-23,3,5
51,2013-04-23,3,45
189,2013-04-23,4,9
6,2013-04-23,4,27
12,2013-04-23,5,16
1,2013-04-23,5,20
11,2013-04-23,5,37
54,2013-04-23,6,9
66,2013-04-23,6,45
78,2013-04-23,7,5
13,2013-04-23,7,23
17,2013-04-23,8,5
15,2013-04-23,8,23
3,2013-04-23,8,59
2,2013-04-23,8,100
16,2013-04-23,9,5
2,2013-04-23,9,10
12,2013-04-23,9,42
47,2013-04-23,9,45
16,2013-04-23,10,5
2,2013-04-23,10,21
19,2013-04-23,10,37
48,2013-04-23,11,9
1,2013-04-23,11,61
22,2013-04-23,11,68
8,2013-04-23,12,16
8,2013-04-23,12,37
2,2013-04-23,12,79
59,2013-04-23,13,5
56,2013-04-23,13,36
4,2013-04-23,14,9
25,2013-04-23,14,25
31,2013-04-23,15,5
76,2013-04-23,15,45
1,2013-04-23,15,61
23,2013-04-23,16,16
127,2013-04-23,16,25
100,2013-04-23,17,9
59,2013-04-23,17,37
105,2013-04-23,17,48
8,2013-04-23,18,5
16,2013-04-23,18,37
6,2013-04-23,19,16
3,2013-04-23,19,69
2,2013-04-23,19,75
4,2013-04-23,19,83
72,2013-04-23,20,5
21,2013-04-23,20,41
2,2013-04-23,20,74
63,2013-04-23,21,5
78,2013-04-23,21,44
39,2013-04-23,22,9
1,2013-04-23,22,54
20,2013-04-23,22,68
8,2013-04-23,22,78
20,2013-04-23,23,5
3,2013-04-23,23,29
36,2013-04-23,23,45
36,2013-04-23,24,6
53,2013-04-23,24,43
1,2013-04-23,24,60
4,2013-04-23,24,76
62,2013-04-23,25,9
1,2013-04-23,25,12
68,2013-04-23,25,45
3,2013-04-23,26,2
54,2013-04-23,26,5
48,2013-04-23,26,45
39,2013-04-23,27,9
1,2013-04-23,27,21
22,2013-04-23,27,68
1,2013-04-23,27,80
3,2013-04-23,28,2
24,2013-04-23,28,5
1,2013-04-23,28,35
43,2013-04-23,28,45
42,2013-04-23,29,8
23,2013-04-23,29,41
61,2013-04-23,29,45
1,2013-04-23,30,13
9,2013-04-23,30,16
76,2013-04-23,30,44
12,2013-04-23,31,9
65,2013-04-23,31,45
7,2013-04-23,31,67
40,2013-04-23,32,45
44,2013-04-23,33,9
142,2013-04-23,33,44
1,2013-04-23,33,92
22,2013-04-23,34,9
85,2013-04-23,34,45
1,2013-04-23,34,52
12,2013-04-23,35,16
12,2013-04-23,35,24
2,2013-04-23,35,63
7,2013-04-23,35,66
2,2013-04-23,36,1
47,2013-04-23,36,9
2,2013-04-23,36,30
45,2013-04-23,36,44
13,2013-04-23,37,5
39,2013-04-23,37,45
47,2013-04-23,38,9
68,2013-04-23,38,45
10,2013-04-23,39,36
33,2013-04-23,40,5
47,2013-04-23,40,45
2,2013-04-23,40,55
33,2013-04-23,41,16
1,2013-04-23,41,61
24,2013-04-23,41,68
23,2013-04-23,42,5
63,2013-04-23,42,45
2,2013-04-23,43,3
23,2013-04-23,43,16
11,2013-04-23,43,37
18,2013-04-23,44,5
1,2013-04-23,44,62
22,2013-04-23,44,68
1,2013-04-23,44,94
1,2013-04-23,45,4
40,2013-04-23,45,9
3,2013-04-23,45,26
30,2013-04-24,1,9
5,2013-04-24,1,28
18,2013-04-24,2,5
1,2013-04-24,2,11
109,2013-04-24,2,44
3,2013-04-24,3,2
42,2013-04-24,3,5
47,2013-04-24,3,45
113,2013-04-24,4,9
19,2013-04-24,4,27
1,2013-04-24,4,90
12,2013-04-24,5,16
1,2013-04-24,5,20
12,2013-04-24,5,37
18,2013-04-24,6,9
60,2013-04-24,6,45
42,2013-04-24,7,5
1,2013-04-24,7,7
18,2013-04-24,7,23
23,2013-04-24,8,5
5,2013-04-24,8,23
19,2013-04-24,9,5
1,2013-04-24,9,10
9,2013-04-24,9,42
60,2013-04-24,9,45
39,2013-04-24,10,5
12,2013-04-24,10,37
30,2013-04-24,11,9
20,2013-04-24,11,68
16,2013-04-24,12,16
10,2013-04-24,12,37
94,2013-04-24,13,5
68,2013-04-24,13,36
8,2013-04-24,14,9
8,2013-04-24,14,25
5,2013-04-24,14,70
52,2013-04-24,15,5
2,2013-04-24,15,17
84,2013-04-24,15,45
26,2013-04-24,16,16
140,2013-04-24,16,25
231,2013-04-24,17,9
54,2013-04-24,17,37
99,2013-04-24,17,48
1,2013-04-24,17,71
10,2013-04-24,18,5
13,2013-04-24,18,37
5,2013-04-24,19,16
5,2013-04-24,19,69
2,2013-04-24,19,75
7,2013-04-24,19,83
34,2013-04-24,20,5
23,2013-04-24,20,41
46,2013-04-24,21,44
35,2013-04-24,22,9
1,2013-04-24,22,54
23,2013-04-24,22,68
6,2013-04-24,23,5
36,2013-04-24,23,45
55,2013-04-24,24,6
43,2013-04-24,24,43
56,2013-04-24,25,9
1,2013-04-24,25,12
56,2013-04-24,25,45
24,2013-04-24,26,5
40,2013-04-24,26,45
24,2013-04-24,27,9
1,2013-04-24,27,21
22,2013-04-24,27,68
36,2013-04-24,28,5
41,2013-04-24,28,45
17,2013-04-24,29,8
17,2013-04-24,29,41
44,2013-04-24,29,45
9,2013-04-24,30,16
95,2013-04-24,30,44
1,2013-04-24,30,65
40,2013-04-24,31,9
64,2013-04-24,31,45
12,2013-04-24,31,67
41,2013-04-24,32,9
2,2013-04-24,32,19
35,2013-04-24,32,45
74,2013-04-24,33,9
170,2013-04-24,33,44
52,2013-04-24,34,9
58,2013-04-24,34,45
3,2013-04-24,34,52
6,2013-04-24,35,16
18,2013-04-24,35,24
3,2013-04-24,35,63
12,2013-04-24,35,66
3,2013-04-24,36,1
22,2013-04-24,36,9
1,2013-04-24,36,30
50,2013-04-24,36,44
19,2013-04-24,37,5
39,2013-04-24,37,45
3,2013-04-24,37,53
28,2013-04-24,38,9
73,2013-04-24,38,45
2,2013-04-24,38,52
11,2013-04-24,39,36
20,2013-04-24,40,5
40,2013-04-24,40,45
20,2013-04-24,41,16
4,2013-04-24,41,61
15,2013-04-24,41,68
48,2013-04-24,42,5
52,2013-04-24,42,45
3,2013-04-24,43,3
13,2013-04-24,43,16
5,2013-04-24,43,37
74,2013-04-24,44,5
27,2013-04-24,44,68
1,2013-04-24,44,105
4,2013-04-24,45,9
3,2013-04-24,45,26
6,2013-04-25,1,9
4,2013-04-25,1,28
35,2013-04-25,2,5
104,2013-04-25,2,44
5,2013-04-25,3,2
38,2013-04-25,3,5
54,2013-04-25,3,45
70,2013-04-25,4,9
7,2013-04-25,4,27
2,2013-04-25,4,90
2,2013-04-25,4,101
14,2013-04-25,5,16
1,2013-04-25,5,20
13,2013-04-25,5,37
8,2013-04-25,6,9
51,2013-04-25,6,45
51,2013-04-25,7,5
7,2013-04-25,7,23
16,2013-04-25,8,5
9,2013-04-25,8,23
1,2013-04-25,8,59
23,2013-04-25,9,5
11,2013-04-25,9,42
36,2013-04-25,9,45
24,2013-04-25,10,5
17,2013-04-25,10,37
1,2013-04-25,10,86
6,2013-04-25,11,9
2,2013-04-25,11,61
26,2013-04-25,11,68
1,2013-04-25,11,86
1,2013-04-25,11,87
22,2013-04-25,12,16
13,2013-04-25,12,37
1,2013-04-25,12,79
1,2013-04-25,12,86
59,2013-04-25,13,5
67,2013-04-25,13,36
15,2013-04-25,14,9
20,2013-04-25,14,25
2,2013-04-25,14,70
35,2013-04-25,15,5
3,2013-04-25,15,17
82,2013-04-25,15,45
14,2013-04-25,16,16
130,2013-04-25,16,25
97,2013-04-25,17,9
54,2013-04-25,17,37
94,2013-04-25,17,48
13,2013-04-25,18,5
23,2013-04-25,18,37
2,2013-04-25,18,72
12,2013-04-25,19,16
1,2013-04-25,19,69
13,2013-04-25,19,83
85,2013-04-25,20,5
1,2013-04-25,20,18
18,2013-04-25,20,41
1,2013-04-25,20,74
27,2013-04-25,21,5
65,2013-04-25,21,44
16,2013-04-25,22,9
29,2013-04-25,22,68
32,2013-04-25,23,5
3,2013-04-25,23,29
31,2013-04-25,23,45
10,2013-04-25,24,6
47,2013-04-25,24,43
49,2013-04-25,25,9
1,2013-04-25,25,12
52,2013-04-25,25,45
1,2013-04-25,26,2
28,2013-04-25,26,5
40,2013-04-25,26,45
44,2013-04-25,27,9
3,2013-04-25,27,21
33,2013-04-25,27,68
43,2013-04-25,28,5
34,2013-04-25,28,45
26,2013-04-25,29,8
24,2013-04-25,29,41
32,2013-04-25,29,45
1,2013-04-25,30,13
8,2013-04-25,30,16
92,2013-04-25,30,44
26,2013-04-25,31,9
67,2013-04-25,31,45
13,2013-04-25,31,67
1,2013-04-25,31,98
30,2013-04-25,32,9
41,2013-04-25,32,45
1,2013-04-25,32,86
55,2013-04-25,33,9
202,2013-04-25,33,44
1,2013-04-25,33,92
31,2013-04-25,34,9
64,2013-04-25,34,45
1,2013-04-25,34,52
10,2013-04-25,35,16
12,2013-04-25,35,24
19,2013-04-25,35,66
26,2013-04-25,36,9
65,2013-04-25,36,44
10,2013-04-25,37,5
24,2013-04-25,37,45
27,2013-04-25,38,9
53,2013-04-25,38,45
11,2013-04-25,39,36
45,2013-04-25,40,5
49,2013-04-25,40,45
2,2013-04-25,40,55
17,2013-04-25,41,16
1,2013-04-25,41,61
15,2013-04-25,41,68
9,2013-04-25,42,5
46,2013-04-25,42,45
2,2013-04-25,43,3
12,2013-04-25,43,16
12,2013-04-25,43,37
2,2013-04-25,43,73
17,2013-04-25,44,5
29,2013-04-25,44,68
12,2013-04-25,45,9
16,2013-04-26,1,9
7,2013-04-26,1,28
21,2013-04-26,2,5
2,2013-04-26,2,11
99,2013-04-26,2,44
6,2013-04-26,3,2
108,2013-04-26,3,5
61,2013-04-26,3,45
67,2013-04-26,4,9
8,2013-04-26,4,27
2,2013-04-26,4,90
3,2013-04-26,4,101
7,2013-04-26,5,16
6,2013-04-26,5,37
17,2013-04-26,6,9
2,2013-04-26,6,14
71,2013-04-26,6,45
23,2013-04-26,8,5
7,2013-04-26,8,23
1,2013-04-26,8,59
7,2013-04-26,8,84
27,2013-04-26,9,5
7,2013-04-26,9,42
76,2013-04-26,9,45
2,2013-04-26,9,105
28,2013-04-26,10,5
6,2013-04-26,10,37
27,2013-04-26,11,9
33,2013-04-26,11,68
2,2013-04-26,11,86
1,2013-04-26,11,87
24,2013-04-26,12,16
5,2013-04-26,12,37
11,2013-04-26,14,9
22,2013-04-26,14,25
4,2013-04-26,14,70
69,2013-04-26,15,5
1,2013-04-26,15,17
104,2013-04-26,15,45
1,2013-04-26,15,61
20,2013-04-26,16,16
134,2013-04-26,16,25
206,2013-04-26,17,9
52,2013-04-26,17,37
107,2013-04-26,17,48
10,2013-04-26,18,5
14,2013-04-26,18,37
20,2013-04-26,19,16
4,2013-04-26,19,69
10,2013-04-26,19,83
44,2013-04-26,20,5
22,2013-04-26,20,41
3,2013-04-26,20,74
30,2013-04-26,21,5
78,2013-04-26,21,44
6,2013-04-26,22,9
27,2013-04-26,22,68
2,2013-04-26,22,78
27,2013-04-26,23,5
1,2013-04-26,23,29
31,2013-04-26,23,45
1,2013-04-26,23,56
4,2013-04-26,24,6
31,2013-04-26,24,43
1,2013-04-26,24,60
60,2013-04-26,25,9
61,2013-04-26,25,45
5,2013-04-26,26,2
25,2013-04-26,26,5
55,2013-04-26,26,45
15,2013-04-26,27,9
2,2013-04-26,27,21
31,2013-04-26,27,68
2,2013-04-26,28,2
11,2013-04-26,28,5
49,2013-04-26,28,45
18,2013-04-26,29,8
20,2013-04-26,29,41
60,2013-04-26,29,45
1,2013-04-26,29,56
2,2013-04-26,30,13
11,2013-04-26,30,16
98,2013-04-26,30,44
22,2013-04-26,31,9
76,2013-04-26,31,45
5,2013-04-26,31,67
2,2013-04-26,31,98
15,2013-04-26,32,9
30,2013-04-26,32,45
1,2013-04-26,32,58
73,2013-04-26,33,9
203,2013-04-26,33,44
1,2013-04-26,33,92
46,2013-04-26,34,9
83,2013-04-26,34,45
2,2013-04-26,34,52
21,2013-04-26,35,16
15,2013-04-26,35,24
9,2013-04-26,35,63
18,2013-04-26,35,66
2,2013-04-26,36,1
17,2013-04-26,36,9
51,2013-04-26,36,44
45,2013-04-26,37,5
29,2013-04-26,37,45
1,2013-04-26,37,105
67,2013-04-26,38,9
60,2013-04-26,38,45
1,2013-04-26,38,52
7,2013-04-26,39,9
11,2013-04-26,39,36
1,2013-04-26,39,103
54,2013-04-26,40,5
64,2013-04-26,40,45
1,2013-04-26,40,55
35,2013-04-26,41,16
30,2013-04-26,41,68
23,2013-04-26,42,5
45,2013-04-26,42,45
1,2013-04-26,43,3
26,2013-04-26,43,16
4,2013-04-26,43,37
1,2013-04-26,43,73
18,2013-04-26,44,5
56,2013-04-26,44,68
2,2013-04-26,44,94
27,2013-04-26,45,9
7,2013-04-26,45,26
25,2013-04-27,1,9
6,2013-04-27,1,28
70,2013-04-27,2,5
147,2013-04-27,2,44
81,2013-04-27,3,5
59,2013-04-27,3,45
158,2013-04-27,4,9
9,2013-04-27,4,27
1,2013-04-27,4,90
21,2013-04-27,5,16
3,2013-04-27,5,20
4,2013-04-27,5,32
13,2013-04-27,5,37
41,2013-04-27,6,9
80,2013-04-27,6,45
39,2013-04-27,8,5
8,2013-04-27,8,23
1,2013-04-27,8,59
42,2013-04-27,9,5
11,2013-04-27,9,42
69,2013-04-27,9,45
18,2013-04-27,10,5
1,2013-04-27,10,21
29,2013-04-27,10,37
24,2013-04-27,11,9
1,2013-04-27,11,61
32,2013-04-27,11,68
1,2013-04-27,11,86
1,2013-04-27,11,87
27,2013-04-27,12,16
16,2013-04-27,12,37
1,2013-04-27,12,79
16,2013-04-27,14,9
27,2013-04-27,14,25
5,2013-04-27,14,70
37,2013-04-27,15,5
4,2013-04-27,15,17
126,2013-04-27,15,45
28,2013-04-27,16,16
189,2013-04-27,16,25
159,2013-04-27,17,9
63,2013-04-27,17,37
100,2013-04-27,17,48
11,2013-04-27,18,5
14,2013-04-27,18,37
1,2013-04-27,18,72
8,2013-04-27,19,16
1,2013-04-27,19,69
1,2013-04-27,19,75
8,2013-04-27,19,83
109,2013-04-27,20,5
1,2013-04-27,20,18
29,2013-04-27,20,41
1,2013-04-27,20,74
83,2013-04-27,21,5
61,2013-04-27,21,44
3,2013-04-27,21,91
31,2013-04-27,22,9
25,2013-04-27,22,68
1,2013-04-27,22,78
35,2013-04-27,23,5
6,2013-04-27,23,29
37,2013-04-27,23,45
22,2013-04-27,24,6
56,2013-04-27,24,43
1,2013-04-27,24,60
170,2013-04-27,25,9
81,2013-04-27,25,45
4,2013-04-27,26,2
23,2013-04-27,26,5
57,2013-04-27,26,45
29,2013-04-27,27,9
1,2013-04-27,27,21
44,2013-04-27,27,68
1,2013-04-27,27,80
3,2013-04-27,28,2
86,2013-04-27,28,5
39,2013-04-27,28,45
16,2013-04-27,29,8
20,2013-04-27,29,41
54,2013-04-27,29,45
11,2013-04-27,30,16
130,2013-04-27,30,44
1,2013-04-27,30,65
72,2013-04-27,31,9
75,2013-04-27,31,45
14,2013-04-27,31,67
1,2013-04-27,31,98
37,2013-04-27,32,9
44,2013-04-27,32,45
2,2013-04-27,32,58
46,2013-04-27,33,9
203,2013-04-27,33,44
1,2013-04-27,33,92
31,2013-04-27,34,9
105,2013-04-27,34,45
28,2013-04-27,35,16
28,2013-04-27,35,24
3,2013-04-27,35,63
19,2013-04-27,35,66
8,2013-04-27,36,9
49,2013-04-27,36,44
33,2013-04-27,37,5
62,2013-04-27,37,45
21,2013-04-27,38,9
123,2013-04-27,38,45
1,2013-04-27,38,52
2,2013-04-27,39,9
5,2013-04-27,39,36
38,2013-04-27,40,5
65,2013-04-27,40,45
1,2013-04-27,40,55
34,2013-04-27,41,16
2,2013-04-27,41,61
47,2013-04-27,41,68
26,2013-04-27,42,5
60,2013-04-27,42,45
3,2013-04-27,43,3
14,2013-04-27,43,16
8,2013-04-27,43,37
10,2013-04-27,44,5
1,2013-04-27,44,62
37,2013-04-27,44,68
1,2013-04-27,44,94
2,2013-04-27,45,4
23,2013-04-27,45,9
6,2013-04-27,45,26
8,2013-04-28,1,9
8,2013-04-28,1,28
57,2013-04-28,2,5
155,2013-04-28,2,44
150,2013-04-28,3,5
75,2013-04-28,3,45
163,2013-04-28,4,9
22,2013-04-28,4,27
19,2013-04-28,5,16
1,2013-04-28,5,20
28,2013-04-28,5,37
26,2013-04-28,6,9
87,2013-04-28,6,45
21,2013-04-28,8,5
19,2013-04-28,8,23
2,2013-04-28,8,59
54,2013-04-28,9,5
17,2013-04-28,9,42
91,2013-04-28,9,45
39,2013-04-28,10,5
27,2013-04-28,10,37
1,2013-04-28,10,86
39,2013-04-28,11,9
57,2013-04-28,11,68
4,2013-04-28,11,86
3,2013-04-28,11,87
31,2013-04-28,12,16
38,2013-04-28,12,37
1,2013-04-28,12,79
1,2013-04-28,12,86
35,2013-04-28,14,9
26,2013-04-28,14,25
3,2013-04-28,14,70
92,2013-04-28,15,5
1,2013-04-28,15,17
133,2013-04-28,15,45
2,2013-04-28,15,86
16,2013-04-28,16,16
152,2013-04-28,16,25
2,2013-04-28,16,77
209,2013-04-28,17,9
65,2013-04-28,17,37
111,2013-04-28,17,48
1,2013-04-28,17,71
25,2013-04-28,18,5
27,2013-04-28,18,37
14,2013-04-28,19,16
2,2013-04-28,19,69
1,2013-04-28,19,75
6,2013-04-28,19,83
157,2013-04-28,20,5
1,2013-04-28,20,18
40,2013-04-28,20,41
52,2013-04-28,21,5
93,2013-04-28,21,44
75,2013-04-28,22,9
1,2013-04-28,22,54
24,2013-04-28,22,68
