units,date,store_nbr,item_nbr,station
171,2013-07-05,16,25,2
256,2013-07-05,17,9,20
70,2013-07-05,17,37,20
2,2013-07-05,17,71,20
26,2013-07-05,18,5,17
19,2013-07-05,18,37,17
23,2013-07-05,19,16,15
4,2013-07-05,19,69,15
19,2013-07-05,19,83,15
94,2013-07-05,20,5,7
49,2013-07-05,20,41,7
71,2013-07-05,21,5,3
100,2013-07-05,21,44,3
1,2013-07-05,21,91,3
38,2013-07-05,22,9,10
2,2013-07-05,22,54,10
35,2013-07-05,22,68,10
6,2013-07-05,22,78,10
37,2013-07-05,23,5,17
4,2013-07-05,23,29,17
32,2013-07-05,23,45,17
9,2013-07-05,24,6,9
54,2013-07-05,24,43,9
2,2013-07-05,24,60,9
59,2013-07-05,25,9,13
1,2013-07-05,25,12,13
85,2013-07-05,25,45,13
10,2013-07-05,26,5,17
60,2013-07-05,26,45,17
21,2013-07-05,27,9,10
16,2013-07-05,27,68,10
45,2013-07-05,28,5,7
62,2013-07-05,28,45,7
34,2013-07-05,29,8,3
21,2013-07-05,29,41,3
76,2013-07-05,29,45,3
54,2013-07-05,30,16,19
163,2013-07-05,30,44,19
4,2013-07-05,30,65,19
97,2013-07-05,31,9,17
109,2013-07-05,31,45,17
6,2013-07-05,31,67,17
1,2013-07-05,31,98,17
24,2013-07-05,32,9,13
1,2013-07-05,32,19,13
63,2013-07-05,32,45,13
239,2013-07-05,33,9,3
299,2013-07-05,33,44,3
1,2013-07-05,33,92,3
61,2013-07-05,34,9,17
192,2013-07-05,34,45,17
24,2013-07-05,35,16,5
19,2013-07-05,35,24,5
1,2013-07-05,35,63,5
17,2013-07-05,35,66,5
13,2013-07-05,36,9,18
4,2013-07-05,36,30,18
87,2013-07-05,36,44,18
19,2013-07-05,37,5,13
36,2013-07-05,37,45,13
82,2013-07-05,38,9,14
155,2013-07-05,38,45,14
1,2013-07-05,38,52,14
2,2013-07-05,38,98,14
9,2013-07-05,39,36,8
64,2013-07-05,40,5,13
72,2013-07-05,40,45,13
26,2013-07-05,41,16,12
21,2013-07-05,41,68,12
79,2013-07-05,42,5,14
82,2013-07-05,42,45,14
38,2013-07-05,43,16,11
11,2013-07-05,43,37,11
50,2013-07-05,44,5,12
54,2013-07-05,44,68,12
2,2013-07-05,44,94,12
17,2013-07-06,1,9,1
10,2013-07-06,1,28,1
122,2013-07-06,2,5,14
157,2013-07-06,2,44,14
17,2013-07-06,3,5,7
87,2013-07-06,3,45,7
83,2013-07-06,4,9,9
9,2013-07-06,4,27,9
2,2013-07-06,4,90,9
2,2013-07-06,4,101,9
26,2013-07-06,5,16,12
1,2013-07-06,5,20,12
8,2013-07-06,5,37,12
125,2013-07-06,6,9,14
2,2013-07-06,6,14,14
62,2013-07-06,6,45,14
129,2013-07-06,7,5,6
2,2013-07-06,7,7,6
31,2013-07-06,7,23,6
5,2013-07-06,8,5,4
14,2013-07-06,8,23,4
2,2013-07-06,8,59,4
33,2013-07-06,9,5,17
4,2013-07-06,9,10,17
2,2013-07-06,9,42,17
78,2013-07-06,9,45,17
160,2013-07-06,10,5,12
1,2013-07-06,10,21,12
38,2013-07-06,10,37,12
37,2013-07-06,11,9,10
48,2013-07-06,11,68,10
1,2013-07-06,11,87,10
56,2013-07-06,12,16,11
21,2013-07-06,12,37,11
1,2013-07-06,12,79,11
78,2013-07-06,13,5,6
72,2013-07-06,13,36,6
98,2013-07-06,15,5,13
1,2013-07-06,15,17,13
154,2013-07-06,15,45,13
23,2013-07-06,16,16,2
203,2013-07-06,16,25,2
270,2013-07-06,17,9,20
93,2013-07-06,17,37,20
26,2013-07-06,18,5,17
5,2013-07-06,18,37,17
19,2013-07-06,19,16,15
3,2013-07-06,19,69,15
14,2013-07-06,19,83,15
57,2013-07-06,20,5,7
47,2013-07-06,20,41,7
53,2013-07-06,21,5,3
82,2013-07-06,21,44,3
7,2013-07-06,22,9,10
1,2013-07-06,22,54,10
20,2013-07-06,22,68,10
27,2013-07-06,23,5,17
59,2013-07-06,23,45,17
12,2013-07-06,24,6,9
69,2013-07-06,24,43,9
60,2013-07-06,25,9,13
1,2013-07-06,25,12,13
95,2013-07-06,25,45,13
29,2013-07-06,26,5,17
54,2013-07-06,26,45,17
32,2013-07-06,27,9,10
1,2013-07-06,27,21,10
22,2013-07-06,27,68,10
36,2013-07-06,28,5,7
45,2013-07-06,28,45,7
26,2013-07-06,29,8,3
16,2013-07-06,29,41,3
58,2013-07-06,29,45,3
48,2013-07-06,30,16,19
167,2013-07-06,30,44,19
1,2013-07-06,30,65,19
40,2013-07-06,31,9,17
82,2013-07-06,31,45,17
11,2013-07-06,31,67,17
57,2013-07-06,32,9,13
2,2013-07-06,32,19,13
64,2013-07-06,32,45,13
2,2013-07-06,32,58,13
82,2013-07-06,33,9,3
198,2013-07-06,33,44,3
1,2013-07-06,33,92,3
51,2013-07-06,34,9,17
1,2013-07-06,34,31,17
107,2013-07-06,34,45,17
3,2013-07-06,34,52,17
30,2013-07-06,35,16,5
17,2013-07-06,35,24,5
3,2013-07-06,35,63,5
24,2013-07-06,35,66,5
3,2013-07-06,35,105,5
53,2013-07-06,36,9,18
1,2013-07-06,36,30,18
91,2013-07-06,36,44,18
21,2013-07-06,37,5,13
49,2013-07-06,37,45,13
5,2013-07-06,37,104,13
1,2013-07-06,37,105,13
87,2013-07-06,38,9,14
111,2013-07-06,38,45,14
3,2013-07-06,38,52,14
2,2013-07-06,38,98,14
5,2013-07-06,39,9,8
5,2013-07-06,39,36,8
1,2013-07-06,39,103,8
31,2013-07-06,40,5,13
81,2013-07-06,40,45,13
2,2013-07-06,40,55,13
39,2013-07-06,41,16,12
25,2013-07-06,41,68,12
17,2013-07-06,42,5,14
66,2013-07-06,42,45,14
2,2013-07-06,43,3,11
35,2013-07-06,43,16,11
9,2013-07-06,43,37,11
34,2013-07-06,44,5,12
2,2013-07-06,44,62,12
14,2013-07-06,44,68,12
1,2013-07-06,44,94,12
42,2013-07-07,1,9,1
7,2013-07-07,1,28,1
66,2013-07-07,2,5,14
167,2013-07-07,2,44,14
42,2013-07-07,3,5,7
113,2013-07-07,3,45,7
140,2013-07-07,4,9,9
18,2013-07-07,4,27,9
1,2013-07-07,4,90,9
19,2013-07-07,5,16,12
20,2013-07-07,5,37,12
92,2013-07-07,6,9,14
115,2013-07-07,6,45,14
91,2013-07-07,7,5,6
1,2013-07-07,7,7,6
21,2013-07-07,7,23,6
30,2013-07-07,8,5,4
18,2013-07-07,8,23,4
63,2013-07-07,9,5,17
13,2013-07-07,9,42,17
99,2013-07-07,9,45,17
3,2013-07-07,9,105,17
175,2013-07-07,10,5,12
23,2013-07-07,10,37,12
53,2013-07-07,11,9,10
59,2013-07-07,11,68,10
3,2013-07-07,11,87,10
65,2013-07-07,12,16,11
19,2013-07-07,12,37,11
1,2013-07-07,12,79,11
165,2013-07-07,13,5,6
135,2013-07-07,13,36,6
108,2013-07-07,15,5,13
2,2013-07-07,15,17,13
147,2013-07-07,15,45,13
27,2013-07-07,16,16,2
185,2013-07-07,16,25,2
3,2013-07-07,16,77,2
305,2013-07-07,17,9,20
111,2013-07-07,17,37,20
1,2013-07-07,17,71,20
36,2013-07-07,18,5,17
21,2013-07-07,18,37,17
1,2013-07-07,18,72,17
15,2013-07-07,19,16,15
4,2013-07-07,19,69,15
2,2013-07-07,19,75,15
16,2013-07-07,19,83,15
68,2013-07-07,20,5,7
2,2013-07-07,20,18,7
38,2013-07-07,20,41,7
2,2013-07-07,20,74,7
70,2013-07-07,21,5,3
92,2013-07-07,21,44,3
4,2013-07-07,21,91,3
81,2013-07-07,22,9,10
22,2013-07-07,22,68,10
39,2013-07-07,23,5,17
3,2013-07-07,23,29,17
45,2013-07-07,23,45,17
92,2013-07-07,24,6,9
58,2013-07-07,24,43,9
82,2013-07-07,25,9,13
109,2013-07-07,25,45,13
2,2013-07-07,26,2,17
55,2013-07-07,26,5,17
59,2013-07-07,26,45,17
30,2013-07-07,27,9,10
2,2013-07-07,27,21,10
33,2013-07-07,27,68,10
2,2013-07-07,27,80,10
2,2013-07-07,28,2,7
39,2013-07-07,28,5,7
66,2013-07-07,28,45,7
2,2013-07-07,29,8,3
22,2013-07-07,29,41,3
68,2013-07-07,29,45,3
44,2013-07-07,30,16,19
156,2013-07-07,30,44,19
61,2013-07-07,31,9,17
129,2013-07-07,31,45,17
10,2013-07-07,31,67,17
2,2013-07-07,31,98,17
48,2013-07-07,32,9,13
1,2013-07-07,32,19,13
86,2013-07-07,32,45,13
217,2013-07-07,33,9,3
240,2013-07-07,33,44,3
36,2013-07-07,34,9,17
1,2013-07-07,34,31,17
106,2013-07-07,34,45,17
3,2013-07-07,34,52,17
33,2013-07-07,35,16,5
17,2013-07-07,35,24,5
2,2013-07-07,35,63,5
26,2013-07-07,35,66,5
1,2013-07-07,35,105,5
5,2013-07-07,36,1,18
34,2013-07-07,36,9,18
2,2013-07-07,36,30,18
110,2013-07-07,36,44,18
43,2013-07-07,37,5,13
60,2013-07-07,37,45,13
7,2013-07-07,37,104,13
3,2013-07-07,37,105,13
116,2013-07-07,38,45,14
5,2013-07-07,38,52,14
12,2013-07-07,39,36,8
51,2013-07-07,40,5,13
107,2013-07-07,40,45,13
1,2013-07-07,40,55,13
2,2013-07-07,40,106,13
44,2013-07-07,41,16,12
1,2013-07-07,41,61,12
33,2013-07-07,41,68,12
44,2013-07-07,42,5,14
85,2013-07-07,42,45,14
2,2013-07-07,43,3,11
63,2013-07-07,43,16,11
28,2013-07-07,43,37,11
3,2013-07-07,43,73,11
50,2013-07-07,44,5,12
2,2013-07-07,44,62,12
20,2013-07-07,44,68,12
8,2013-07-08,1,9,1
11,2013-07-08,1,28,1
47,2013-07-08,2,5,14
145,2013-07-08,2,44,14
51,2013-07-08,3,5,7
71,2013-07-08,3,45,7
128,2013-07-08,4,9,9
24,2013-07-08,4,27,9
3,2013-07-08,4,90,9
41,2013-07-08,5,16,12
2,2013-07-08,5,20,12
10,2013-07-08,5,37,12
69,2013-07-08,6,9,14
1,2013-07-08,6,14,14
74,2013-07-08,6,45,14
60,2013-07-08,7,5,6
1,2013-07-08,7,7,6
23,2013-07-08,7,23,6
37,2013-07-08,8,5,4
9,2013-07-08,8,23,4
33,2013-07-08,9,5,17
15,2013-07-08,9,42,17
70,2013-07-08,9,45,17
78,2013-07-08,10,5,12
20,2013-07-08,10,37,12
37,2013-07-08,11,9,10
50,2013-07-08,11,68,10
1,2013-07-08,11,87,10
57,2013-07-08,12,16,11
18,2013-07-08,12,37,11
16,2013-07-08,13,5,6
94,2013-07-08,13,36,6
1,2013-07-08,13,104,6
63,2013-07-08,15,5,13
106,2013-07-08,15,45,13
26,2013-07-08,16,16,2
174,2013-07-08,16,25,2
1,2013-07-08,16,77,2
203,2013-07-08,17,9,20
65,2013-07-08,17,37,20
25,2013-07-08,18,5,17
16,2013-07-08,18,37,17
2,2013-07-08,18,57,17
1,2013-07-08,18,72,17
12,2013-07-08,19,16,15
4,2013-07-08,19,69,15
13,2013-07-08,19,83,15
166,2013-07-08,20,5,7
1,2013-07-08,20,18,7
32,2013-07-08,20,41,7
2,2013-07-08,20,74,7
88,2013-07-08,21,5,3
86,2013-07-08,21,44,3
64,2013-07-08,22,9,10
2,2013-07-08,22,54,10
31,2013-07-08,22,68,10
6,2013-07-08,22,78,10
20,2013-07-08,23,5,17
4,2013-07-08,23,29,17
51,2013-07-08,23,45,17
24,2013-07-08,24,6,9
66,2013-07-08,24,43,9
1,2013-07-08,24,60,9
151,2013-07-08,25,9,13
81,2013-07-08,25,45,13
1,2013-07-08,26,2,17
45,2013-07-08,26,5,17
41,2013-07-08,26,45,17
54,2013-07-08,27,9,10
3,2013-07-08,27,21,10
23,2013-07-08,27,68,10
2,2013-07-08,28,2,7
20,2013-07-08,28,5,7
72,2013-07-08,28,45,7
53,2013-07-08,29,8,3
27,2013-07-08,29,41,3
61,2013-07-08,29,45,3
53,2013-07-08,30,16,19
195,2013-07-08,30,44,19
43,2013-07-08,31,9,17
89,2013-07-08,31,45,17
16,2013-07-08,31,67,17
69,2013-07-08,32,9,13
60,2013-07-08,32,45,13
157,2013-07-08,33,9,3
238,2013-07-08,33,44,3
3,2013-07-08,33,92,3
49,2013-07-08,34,9,17
94,2013-07-08,34,45,17
28,2013-07-08,35,16,5
18,2013-07-08,35,24,5
1,2013-07-08,35,63,5
8,2013-07-08,35,66,5
2,2013-07-08,36,1,18
31,2013-07-08,36,9,18
1,2013-07-08,36,30,18
66,2013-07-08,36,44,18
16,2013-07-08,37,5,13
42,2013-07-08,37,45,13
133,2013-07-08,38,9,14
102,2013-07-08,38,45,14
3,2013-07-08,38,52,14
2,2013-07-08,39,9,8
9,2013-07-08,39,36,8
2,2013-07-08,39,103,8
11,2013-07-08,40,5,13
93,2013-07-08,40,45,13
1,2013-07-08,40,106,13
58,2013-07-08,41,16,12
25,2013-07-08,41,68,12
26,2013-07-08,42,5,14
89,2013-07-08,42,45,14
52,2013-07-08,43,16,11
19,2013-07-08,43,37,11
1,2013-07-08,43,73,11
56,2013-07-08,44,5,12
42,2013-07-08,44,68,12
2,2013-07-08,44,94,12
1,2013-07-08,44,105,12
18,2013-07-09,1,9,1
10,2013-07-09,1,28,1
48,2013-07-09,2,5,14
105,2013-07-09,2,44,14
7,2013-07-09,3,2,7
26,2013-07-09,3,5,7
83,2013-07-09,3,45,7
128,2013-07-09,4,9,9
15,2013-07-09,4,27,9
4,2013-07-09,4,90,9
4,2013-07-09,4,101,9
46,2013-07-09,5,16,12
1,2013-07-09,5,20,12
8,2013-07-09,5,37,12
54,2013-07-09,6,9,14
1,2013-07-09,6,14,14
67,2013-07-09,6,45,14
10,2013-07-09,7,5,6
3,2013-07-09,7,7,6
27,2013-07-09,7,23,6
39,2013-07-09,8,5,4
10,2013-07-09,8,23,4
40,2013-07-09,9,5,17
1,2013-07-09,9,10,17
8,2013-07-09,9,42,17
86,2013-07-09,9,45,17
84,2013-07-09,10,5,12
20,2013-07-09,10,37,12
46,2013-07-09,11,9,10
39,2013-07-09,11,68,10
1,2013-07-09,11,87,10
50,2013-07-09,12,16,11
16,2013-07-09,12,37,11
2,2013-07-09,12,79,11
92,2013-07-09,13,5,6
82,2013-07-09,13,36,6
87,2013-07-09,15,5,13
1,2013-07-09,15,17,13
113,2013-07-09,15,45,13
5,2013-07-09,15,61,13
23,2013-07-09,16,16,2
76,2013-07-09,16,25,2
2,2013-07-09,16,77,2
267,2013-07-09,17,9,20
112,2013-07-09,17,37,20
27,2013-07-09,18,5,17
12,2013-07-09,18,37,17
15,2013-07-09,19,16,15
1,2013-07-09,19,69,15
5,2013-07-09,19,83,15
33,2013-07-09,20,5,7
2,2013-07-09,20,18,7
35,2013-07-09,20,41,7
5,2013-07-09,20,74,7
44,2013-07-09,21,5,3
64,2013-07-09,21,44,3
18,2013-07-09,22,9,10
1,2013-07-09,22,54,10
46,2013-07-09,22,68,10
48,2013-07-09,23,5,17
1,2013-07-09,23,29,17
40,2013-07-09,23,45,17
46,2013-07-09,24,6,9
68,2013-07-09,24,43,9
1,2013-07-09,24,76,9
143,2013-07-09,25,9,13
83,2013-07-09,25,45,13
8,2013-07-09,26,2,17
84,2013-07-09,26,5,17
44,2013-07-09,26,45,17
39,2013-07-09,27,9,10
19,2013-07-09,27,68,10
4,2013-07-09,28,2,7
72,2013-07-09,28,5,7
44,2013-07-09,28,45,7
13,2013-07-09,29,8,3
20,2013-07-09,29,41,3
44,2013-07-09,29,45,3
56,2013-07-09,30,16,19
157,2013-07-09,30,44,19
1,2013-07-09,30,65,19
56,2013-07-09,31,9,17
85,2013-07-09,31,45,17
6,2013-07-09,31,67,17
17,2013-07-09,32,9,13
1,2013-07-09,32,19,13
49,2013-07-09,32,45,13
60,2013-07-09,33,9,3
136,2013-07-09,33,44,3
1,2013-07-09,33,92,3
57,2013-07-09,34,9,17
81,2013-07-09,34,45,17
4,2013-07-09,34,52,17
23,2013-07-09,35,16,5
9,2013-07-09,35,24,5
1,2013-07-09,35,63,5
14,2013-07-09,35,66,5
45,2013-07-09,36,9,18
2,2013-07-09,36,30,18
104,2013-07-09,36,44,18
34,2013-07-09,37,5,13
37,2013-07-09,37,45,13
47,2013-07-09,38,9,14
99,2013-07-09,38,45,14
1,2013-07-09,38,52,14
1,2013-07-09,38,98,14
7,2013-07-09,39,9,8
6,2013-07-09,39,36,8
25,2013-07-09,40,5,13
64,2013-07-09,40,45,13
1,2013-07-09,40,106,13
53,2013-07-09,41,16,12
18,2013-07-09,41,68,12
28,2013-07-09,42,5,14
70,2013-07-09,42,45,14
2,2013-07-09,43,3,11
45,2013-07-09,43,16,11
10,2013-07-09,43,37,11
1,2013-07-09,43,73,11
65,2013-07-09,44,5,12
47,2013-07-09,44,68,12
6,2013-07-10,1,9,1
7,2013-07-10,1,28,1
63,2013-07-10,2,5,14
169,2013-07-10,2,44,14
5,2013-07-10,3,2,7
37,2013-07-10,3,5,7
99,2013-07-10,3,45,7
32,2013-07-10,5,16,12
1,2013-07-10,5,32,12
12,2013-07-10,5,37,12
75,2013-07-10,6,9,14
1,2013-07-10,6,14,14
91,2013-07-10,6,45,14
125,2013-07-10,7,5,6
20,2013-07-10,7,23,6
51,2013-07-10,8,5,4
7,2013-07-10,8,23,4
2,2013-07-10,8,59,4
36,2013-07-10,9,5,17
3,2013-07-10,9,10,17
4,2013-07-10,9,42,17
53,2013-07-10,9,45,17
73,2013-07-10,10,5,12
5,2013-07-10,10,21,12
14,2013-07-10,10,37,12
52,2013-07-10,13,5,6
57,2013-07-10,13,36,6
135,2013-07-10,15,5,13
110,2013-07-10,15,45,13
41,2013-07-10,16,16,2
9,2013-07-10,16,25,2
1,2013-07-10,16,77,2
157,2013-07-10,17,9,20
62,2013-07-10,17,37,20
16,2013-07-10,18,5,17
27,2013-07-10,18,37,17
13,2013-07-10,19,16,15
16,2013-07-10,19,83,15
13,2013-07-10,20,5,7
1,2013-07-10,20,18,7
54,2013-07-10,20,41,7
2,2013-07-10,20,74,7
90,2013-07-10,21,5,3
137,2013-07-10,21,44,3
1,2013-07-10,21,91,3
41,2013-07-10,23,5,17
43,2013-07-10,23,45,17
74,2013-07-10,25,9,13
86,2013-07-10,25,45,13
47,2013-07-10,26,5,17
45,2013-07-10,26,45,17
3,2013-07-10,28,2,7
34,2013-07-10,28,5,7
50,2013-07-10,28,45,7
83,2013-07-10,29,8,3
25,2013-07-10,29,41,3
81,2013-07-10,29,45,3
16,2013-07-10,30,16,19
132,2013-07-10,30,44,19
1,2013-07-10,30,65,19
29,2013-07-10,31,9,17
120,2013-07-10,31,45,17
10,2013-07-10,31,67,17
19,2013-07-10,32,9,13
1,2013-07-10,32,19,13
35,2013-07-10,32,45,13
1,2013-07-10,32,58,13
162,2013-07-10,33,9,3
321,2013-07-10,33,44,3
3,2013-07-10,33,92,3
91,2013-07-10,34,9,17
1,2013-07-10,34,31,17
135,2013-07-10,34,45,17
1,2013-07-10,34,52,17
21,2013-07-10,35,16,5
9,2013-07-10,35,24,5
1,2013-07-10,35,63,5
29,2013-07-10,35,66,5
1,2013-07-10,36,1,18
31,2013-07-10,36,9,18
1,2013-07-10,36,30,18
55,2013-07-10,36,44,18
9,2013-07-10,37,5,13
46,2013-07-10,37,45,13
1,2013-07-10,37,105,13
46,2013-07-10,38,9,14
144,2013-07-10,38,45,14
4,2013-07-10,38,52,14
1,2013-07-10,39,9,8
4,2013-07-10,39,36,8
67,2013-07-10,40,5,13
86,2013-07-10,40,45,13
1,2013-07-10,40,55,13
1,2013-07-10,40,106,13
61,2013-07-10,41,16,12
21,2013-07-10,41,68,12
91,2013-07-10,42,5,14
89,2013-07-10,42,45,14
1,2013-07-10,42,82,14
60,2013-07-10,44,5,12
1,2013-07-10,44,62,12
36,2013-07-10,44,68,12
1,2013-07-10,44,94,12
1,2013-07-10,44,105,12
36,2013-07-11,1,9,1
8,2013-07-11,1,28,1
31,2013-07-11,5,16,12
17,2013-07-11,5,37,12
77,2013-07-11,7,5,6
15,2013-07-11,7,23,6
19,2013-07-11,8,5,4
14,2013-07-11,8,23,4
1,2013-07-11,8,59,4
30,2013-07-11,9,5,17
3,2013-07-11,9,42,17
51,2013-07-11,9,45,17
1,2013-07-11,9,105,17
119,2013-07-11,10,5,12
18,2013-07-11,10,37,12
59,2013-07-11,13,5,6
73,2013-07-11,13,36,6
40,2013-07-11,15,5,13
1,2013-07-11,15,17,13
87,2013-07-11,15,45,13
36,2013-07-11,16,16,2
156,2013-07-11,16,25,2
152,2013-07-11,17,9,20
86,2013-07-11,17,37,20
26,2013-07-11,18,5,17
19,2013-07-11,18,37,17
3,2013-07-11,18,57,17
7,2013-07-11,19,16,15
11,2013-07-11,19,83,15
34,2013-07-11,21,5,3
84,2013-07-11,21,44,3
24,2013-07-11,23,5,17
6,2013-07-11,23,29,17
42,2013-07-11,23,45,17
1,2013-07-11,23,56,17
119,2013-07-11,25,9,13
2,2013-07-11,25,12,13
66,2013-07-11,25,45,13
1,2013-07-11,26,2,17
47,2013-07-11,26,5,17
34,2013-07-11,26,45,17
16,2013-07-11,29,8,3
12,2013-07-11,29,41,3
65,2013-07-11,29,45,3
36,2013-07-11,30,16,19
138,2013-07-11,30,44,19
12,2013-07-11,31,9,17
86,2013-07-11,31,45,17
12,2013-07-11,31,67,17
1,2013-07-11,31,98,17
42,2013-07-11,32,9,13
2,2013-07-11,32,19,13
32,2013-07-11,32,45,13
3,2013-07-11,32,58,13
156,2013-07-11,33,9,3
180,2013-07-11,33,44,3
49,2013-07-11,34,9,17
85,2013-07-11,34,45,17
1,2013-07-11,34,52,17
27,2013-07-11,35,16,5
5,2013-07-11,35,24,5
1,2013-07-11,35,63,5
27,2013-07-11,35,66,5
25,2013-07-11,36,9,18
59,2013-07-11,36,44,18
8,2013-07-11,37,5,13
24,2013-07-11,37,45,13
3,2013-07-11,37,104,13
3,2013-07-11,37,105,13
16,2013-07-11,39,36,8
2,2013-07-11,39,103,8
27,2013-07-11,40,5,13
68,2013-07-11,40,45,13
46,2013-07-11,41,16,12
4,2013-07-11,41,61,12
30,2013-07-11,41,68,12
1,2013-07-11,44,5,12
1,2013-07-11,44,62,12
57,2013-07-11,44,68,12
3,2013-07-11,44,105,12
30,2013-07-12,1,9,1
7,2013-07-12,1,28,1
19,2013-07-12,5,16,12
1,2013-07-12,5,20,12
14,2013-07-12,5,37,12
5,2013-07-12,5,105,12
109,2013-07-12,7,5,6
2,2013-07-12,7,7,6
25,2013-07-12,7,23,6
17,2013-07-12,8,5,4
11,2013-07-12,8,23,4
2,2013-07-12,8,59,4
45,2013-07-12,9,5,17
4,2013-07-12,9,10,17
3,2013-07-12,9,42,17
53,2013-07-12,9,45,17
1,2013-07-12,9,105,17
32,2013-07-12,10,5,12
15,2013-07-12,10,37,12
95,2013-07-12,13,5,6
61,2013-07-12,13,36,6
18,2013-07-12,14,9,16
29,2013-07-12,14,25,16
78,2013-07-12,15,5,13
94,2013-07-12,15,45,13
3,2013-07-12,15,61,13
33,2013-07-12,16,16,2
134,2013-07-12,16,25,2
4,2013-07-12,16,77,2
196,2013-07-12,17,9,20
102,2013-07-12,17,37,20
15,2013-07-12,18,5,17
13,2013-07-12,18,37,17
1,2013-07-12,18,72,17
13,2013-07-12,19,16,15
7,2013-07-12,19,69,15
13,2013-07-12,19,83,15
60,2013-07-12,21,5,3
96,2013-07-12,21,44,3
1,2013-07-12,21,91,3
28,2013-07-12,23,5,17
32,2013-07-12,23,45,17
112,2013-07-12,25,9,13
63,2013-07-12,25,45,13
27,2013-07-12,26,5,17
54,2013-07-12,26,45,17
14,2013-07-12,29,8,3
11,2013-07-12,29,41,3
59,2013-07-12,29,45,3
2,2013-07-12,29,56,3
57,2013-07-12,30,16,19
112,2013-07-12,30,44,19
1,2013-07-12,30,65,19
66,2013-07-12,31,9,17
132,2013-07-12,31,45,17
13,2013-07-12,31,67,17
14,2013-07-12,32,9,13
41,2013-07-12,32,45,13
94,2013-07-12,33,9,3
242,2013-07-12,33,44,3
118,2013-07-12,34,9,17
1,2013-07-12,34,31,17
100,2013-07-12,34,45,17
3,2013-07-12,34,52,17
16,2013-07-12,35,16,5
17,2013-07-12,35,24,5
1,2013-07-12,35,63,5
22,2013-07-12,35,66,5
6,2013-07-12,36,1,18
40,2013-07-12,36,9,18
56,2013-07-12,36,44,18
46,2013-07-12,37,5,13
49,2013-07-12,37,45,13
2,2013-07-12,37,104,13
1,2013-07-12,37,105,13
1,2013-07-12,39,9,8
11,2013-07-12,39,36,8
31,2013-07-12,40,5,13
67,2013-07-12,40,45,13
2,2013-07-12,40,55,13
3,2013-07-12,40,106,13
66,2013-07-12,41,16,12
19,2013-07-12,41,68,12
70,2013-07-12,44,5,12
48,2013-07-12,44,68,12
1,2013-07-12,44,94,12
1,2013-07-12,45,26,16
33,2013-07-13,1,9,1
17,2013-07-13,1,28,1
38,2013-07-13,5,16,12
2,2013-07-13,5,20,12
20,2013-07-13,5,37,12
2,2013-07-13,5,105,12
54,2013-07-13,7,5,6
1,2013-07-13,7,7,6
37,2013-07-13,7,23,6
45,2013-07-13,8,5,4
11,2013-07-13,8,23,4
1,2013-07-13,8,59,4
43,2013-07-13,9,5,17
65,2013-07-13,9,45,17
75,2013-07-13,10,5,12
18,2013-07-13,10,37,12
49,2013-07-13,13,5,6
106,2013-07-13,13,36,6
7,2013-07-13,14,9,16
31,2013-07-13,14,25,16
68,2013-07-13,15,5,13
4,2013-07-13,15,17,13
127,2013-07-13,15,45,13
44,2013-07-13,16,16,2
206,2013-07-13,16,25,2
196,2013-07-13,17,9,20
122,2013-07-13,17,37,20
1,2013-07-13,17,71,20
26,2013-07-13,18,5,17
17,2013-07-13,18,37,17
6,2013-07-13,19,16,15
1,2013-07-13,19,69,15
15,2013-07-13,19,83,15
39,2013-07-13,21,5,3
99,2013-07-13,21,44,3
29,2013-07-13,23,5,17
4,2013-07-13,23,29,17
63,2013-07-13,23,45,17
61,2013-07-13,25,9,13
82,2013-07-13,25,45,13
38,2013-07-13,26,5,17
46,2013-07-13,26,45,17
29,2013-07-13,29,8,3
23,2013-07-13,29,41,3
76,2013-07-13,29,45,3
1,2013-07-13,29,56,3
26,2013-07-13,30,16,19
140,2013-07-13,30,44,19
2,2013-07-13,30,65,19
23,2013-07-13,31,9,17
116,2013-07-13,31,45,17
10,2013-07-13,31,67,17
1,2013-07-13,31,98,17
61,2013-07-13,32,9,13
1,2013-07-13,32,19,13
67,2013-07-13,32,45,13
144,2013-07-13,33,9,3
216,2013-07-13,33,44,3
3,2013-07-13,33,92,3
73,2013-07-13,34,9,17
87,2013-07-13,34,45,17
1,2013-07-13,34,52,17
31,2013-07-13,35,16,5
11,2013-07-13,35,24,5
1,2013-07-13,35,63,5
26,2013-07-13,35,66,5
4,2013-07-13,36,1,18
38,2013-07-13,36,9,18
2,2013-07-13,36,30,18
77,2013-07-13,36,44,18
44,2013-07-13,37,5,13
40,2013-07-13,37,45,13
11,2013-07-13,37,104,13
3,2013-07-13,37,105,13
3,2013-07-13,39,9,8
16,2013-07-13,39,36,8
56,2013-07-13,40,5,13
90,2013-07-13,40,45,13
69,2013-07-13,41,16,12
4,2013-07-13,41,61,12
32,2013-07-13,41,68,12
55,2013-07-13,44,5,12
59,2013-07-13,44,68,12
1,2013-07-13,44,94,12
6,2013-07-13,45,4,16
5,2013-07-13,45,9,16
5,2013-07-13,45,26,16
41,2013-07-14,1,9,1
16,2013-07-14,1,28,1
36,2013-07-14,5,16,12
2,2013-07-14,5,32,12
12,2013-07-14,5,37,12
119,2013-07-14,7,5,6
43,2013-07-14,7,23,6
33,2013-07-14,9,5,17
2,2013-07-14,9,10,17
99,2013-07-14,9,45,17
1,2013-07-14,9,105,17
