station_nbr,date,tmax,tmin,dayNum,weekday,weekend
11,2013-07-30,93,75,2,1,0
12,2013-07-30,92,77,2,1,0
13,2013-07-30,86,52,2,1,0
14,2013-07-30,93,71,2,1,0
15,2013-07-30,80,55,2,1,0
16,2013-07-30,82,62,2,1,0
17,2013-07-30,91,72,2,1,0
18,2013-07-30,101,80,2,1,0
19,2013-07-30,73,56,2,1,0
20,2013-07-30,99,79,2,1,0
1,2013-07-31,83,62,3,1,0
2,2013-07-31,78,59,3,1,0
3,2013-07-31,91,75,3,1,0
4,2013-07-31,102,75,3,1,0
5,2013-07-31,M,M,3,1,0
6,2013-07-31,103,75,3,1,0
7,2013-07-31,90,74,3,1,0
8,2013-07-31,103,76,3,1,0
9,2013-07-31,81,60,3,1,0
10,2013-07-31,92,72,3,1,0
11,2013-07-31,90,74,3,1,0
12,2013-07-31,91,75,3,1,0
13,2013-07-31,89,60,3,1,0
14,2013-07-31,92,78,3,1,0
15,2013-07-31,82,54,3,1,0
16,2013-07-31,80,58,3,1,0
17,2013-07-31,92,76,3,1,0
18,2013-07-31,104,81,3,1,0
19,2013-07-31,77,64,3,1,0
20,2013-07-31,103,80,3,1,0
1,2013-08-01,82,63,4,1,0
2,2013-08-01,75,60,4,1,0
3,2013-08-01,92,71,4,1,0
4,2013-08-01,103,77,4,1,0
6,2013-08-01,103,75,4,1,0
7,2013-08-01,91,73,4,1,0
8,2013-08-01,104,79,4,1,0
9,2013-08-01,82,55,4,1,0
10,2013-08-01,90,73,4,1,0
11,2013-08-01,89,73,4,1,0
12,2013-08-01,92,73,4,1,0
13,2013-08-01,91,60,4,1,0
14,2013-08-01,92,75,4,1,0
15,2013-08-01,82,55,4,1,0
16,2013-08-01,79,60,4,1,0
17,2013-08-01,92,72,4,1,0
18,2013-08-01,104,83,4,1,0
19,2013-08-01,79,63,4,1,0
20,2013-08-01,104,79,4,1,0
1,2013-08-02,84,64,5,1,0
2,2013-08-02,78,62,5,1,0
3,2013-08-02,95,75,5,1,0
4,2013-08-02,102,78,5,1,0
6,2013-08-02,102,74,5,1,0
7,2013-08-02,99,77,5,1,0
8,2013-08-02,102,76,5,1,0
9,2013-08-02,79,59,5,1,0
10,2013-08-02,92,74,5,1,0
11,2013-08-02,92,72,5,1,0
12,2013-08-02,91,73,5,1,0
13,2013-08-02,91,59,5,1,0
14,2013-08-02,98,76,5,1,0
15,2013-08-02,83,62,5,1,0
16,2013-08-02,83,64,5,1,0
17,2013-08-02,96,74,5,1,0
18,2013-08-02,104,83,5,1,0
19,2013-08-02,82,63,5,1,0
20,2013-08-02,103,81,5,1,0
1,2013-08-03,80,64,6,0,1
2,2013-08-03,75,60,6,0,1
3,2013-08-03,87,74,6,0,1
4,2013-08-03,102,77,6,0,1
6,2013-08-03,101,74,6,0,1
7,2013-08-03,95,80,6,0,1
8,2013-08-03,103,76,6,0,1
9,2013-08-03,78,55,6,0,1
10,2013-08-03,89,75,6,0,1
11,2013-08-03,89,73,6,0,1
12,2013-08-03,93,76,6,0,1
13,2013-08-03,90,57,6,0,1
14,2013-08-03,96,76,6,0,1
15,2013-08-03,81,55,6,0,1
16,2013-08-03,79,63,6,0,1
17,2013-08-03,88,76,6,0,1
18,2013-08-03,102,82,6,0,1
19,2013-08-03,76,60,6,0,1
20,2013-08-03,102,80,6,0,1
1,2013-08-04,79,60,7,0,1
2,2013-08-04,75,57,7,0,1
3,2013-08-04,87,75,7,0,1
4,2013-08-04,101,78,7,0,1
6,2013-08-04,100,75,7,0,1
7,2013-08-04,94,78,7,0,1
8,2013-08-04,103,78,7,0,1
9,2013-08-04,76,54,7,0,1
10,2013-08-04,95,76,7,0,1
11,2013-08-04,93,76,7,0,1
12,2013-08-04,96,80,7,0,1
13,2013-08-04,88,60,7,0,1
14,2013-08-04,95,77,7,0,1
15,2013-08-04,77,51,7,0,1
16,2013-08-04,80,59,7,0,1
17,2013-08-04,89,77,7,0,1
18,2013-08-04,102,82,7,0,1
19,2013-08-04,71,60,7,0,1
20,2013-08-04,102,80,7,0,1
1,2013-08-05,75,55,1,1,0
2,2013-08-05,72,53,1,1,0
3,2013-08-05,99,76,1,1,0
4,2013-08-05,104,76,1,1,0
6,2013-08-05,103,72,1,1,0
7,2013-08-05,98,78,1,1,0
8,2013-08-05,103,76,1,1,0
9,2013-08-05,79,61,1,1,0
10,2013-08-05,94,79,1,1,0
11,2013-08-05,94,76,1,1,0
12,2013-08-05,95,80,1,1,0
13,2013-08-05,87,65,1,1,0
14,2013-08-05,98,74,1,1,0
15,2013-08-05,75,46,1,1,0
16,2013-08-05,75,50,1,1,0
17,2013-08-05,99,77,1,1,0
18,2013-08-05,104,84,1,1,0
19,2013-08-05,75,58,1,1,0
20,2013-08-05,104,81,1,1,0
1,2013-08-06,78,51,2,1,0
2,2013-08-06,74,53,2,1,0
3,2013-08-06,99,75,2,1,0
4,2013-08-06,105,77,2,1,0
6,2013-08-06,104,74,2,1,0
7,2013-08-06,98,75,2,1,0
8,2013-08-06,104,81,2,1,0
9,2013-08-06,85,59,2,1,0
10,2013-08-06,91,80,2,1,0
11,2013-08-06,90,78,2,1,0
12,2013-08-06,90,80,2,1,0
13,2013-08-06,88,61,2,1,0
14,2013-08-06,99,78,2,1,0
15,2013-08-06,77,44,2,1,0
16,2013-08-06,75,48,2,1,0
17,2013-08-06,101,75,2,1,0
18,2013-08-06,105,82,2,1,0
19,2013-08-06,84,64,2,1,0
20,2013-08-06,104,80,2,1,0
1,2013-08-07,80,57,3,1,0
2,2013-08-07,75,57,3,1,0
3,2013-08-07,93,78,3,1,0
4,2013-08-07,106,79,3,1,0
6,2013-08-07,105,78,3,1,0
7,2013-08-07,93,73,3,1,0
8,2013-08-07,105,81,3,1,0
9,2013-08-07,76,60,3,1,0
10,2013-08-07,89,80,3,1,0
11,2013-08-07,88,77,3,1,0
12,2013-08-07,89,80,3,1,0
13,2013-08-07,71,55,3,1,0
14,2013-08-07,95,74,3,1,0
15,2013-08-07,80,48,3,1,0
16,2013-08-07,77,55,3,1,0
17,2013-08-07,95,75,3,1,0
18,2013-08-07,106,83,3,1,0
19,2013-08-07,81,64,3,1,0
20,2013-08-07,105,81,3,1,0
1,2013-08-08,82,64,4,1,0
2,2013-08-08,77,63,4,1,0
3,2013-08-08,86,72,4,1,0
4,2013-08-08,105,78,4,1,0
6,2013-08-08,105,77,4,1,0
7,2013-08-08,88,70,4,1,0
8,2013-08-08,106,80,4,1,0
9,2013-08-08,75,55,4,1,0
10,2013-08-08,89,78,4,1,0
11,2013-08-08,90,76,4,1,0
12,2013-08-08,90,77,4,1,0
13,2013-08-08,75,54,4,1,0
14,2013-08-08,90,71,4,1,0
15,2013-08-08,84,64,4,1,0
16,2013-08-08,81,65,4,1,0
17,2013-08-08,86,72,4,1,0
18,2013-08-08,103,83,4,1,0
19,2013-08-08,74,62,4,1,0
20,2013-08-08,102,80,4,1,0
1,2013-08-09,76,72,5,1,0
2,2013-08-09,74,69,5,1,0
3,2013-08-09,86,69,5,1,0
4,2013-08-09,104,76,5,1,0
6,2013-08-09,103,72,5,1,0
7,2013-08-09,85,70,5,1,0
8,2013-08-09,103,78,5,1,0
9,2013-08-09,76,59,5,1,0
10,2013-08-09,90,79,5,1,0
11,2013-08-09,91,74,5,1,0
12,2013-08-09,90,76,5,1,0
13,2013-08-09,78,52,5,1,0
14,2013-08-09,88,71,5,1,0
15,2013-08-09,73,63,5,1,0
16,2013-08-09,75,70,5,1,0
17,2013-08-09,86,71,5,1,0
18,2013-08-09,105,84,5,1,0
19,2013-08-09,81,59,5,1,0
20,2013-08-09,105,81,5,1,0
1,2013-08-10,83,63,6,0,1
2,2013-08-10,78,59,6,0,1
3,2013-08-10,86,67,6,0,1
4,2013-08-10,106,77,6,0,1
6,2013-08-10,104,72,6,0,1
7,2013-08-10,85,66,6,0,1
8,2013-08-10,104,78,6,0,1
9,2013-08-10,76,58,6,0,1
10,2013-08-10,92,79,6,0,1
11,2013-08-10,92,73,6,0,1
12,2013-08-10,92,75,6,0,1
13,2013-08-10,86,52,6,0,1
14,2013-08-10,86,69,6,0,1
15,2013-08-10,81,53,6,0,1
16,2013-08-10,83,59,6,0,1
17,2013-08-10,86,69,6,0,1
18,2013-08-10,100,78,6,0,1
19,2013-08-10,74,59,6,0,1
20,2013-08-10,101,75,6,0,1
1,2013-08-11,79,56,7,0,1
2,2013-08-11,75,54,7,0,1
3,2013-08-11,90,70,7,0,1
4,2013-08-11,101,77,7,0,1
6,2013-08-11,100,73,7,0,1
7,2013-08-11,91,68,7,0,1
8,2013-08-11,99,76,7,0,1
9,2013-08-11,80,63,7,0,1
10,2013-08-11,93,79,7,0,1
11,2013-08-11,95,76,7,0,1
12,2013-08-11,94,78,7,0,1
13,2013-08-11,80,59,7,0,1
14,2013-08-11,93,69,7,0,1
15,2013-08-11,79,47,7,0,1
16,2013-08-11,79,52,7,0,1
17,2013-08-11,91,72,7,0,1
18,2013-08-11,104,80,7,0,1
19,2013-08-11,73,58,7,0,1
20,2013-08-11,102,76,7,0,1
1,2013-08-12,82,60,1,1,0
2,2013-08-12,77,58,1,1,0
3,2013-08-12,87,73,1,1,0
4,2013-08-12,101,75,1,1,0
6,2013-08-12,100,72,1,1,0
7,2013-08-12,89,72,1,1,0
8,2013-08-12,100,77,1,1,0
9,2013-08-12,80,62,1,1,0
10,2013-08-12,95,78,1,1,0
11,2013-08-12,95,76,1,1,0
12,2013-08-12,96,77,1,1,0
13,2013-08-12,81,55,1,1,0
14,2013-08-12,92,74,1,1,0
15,2013-08-12,81,52,1,1,0
16,2013-08-12,81,56,1,1,0
17,2013-08-12,85,73,1,1,0
18,2013-08-12,101,81,1,1,0
19,2013-08-12,77,63,1,1,0
20,2013-08-12,100,78,1,1,0
1,2013-08-13,76,65,2,1,0
2,2013-08-13,71,63,2,1,0
3,2013-08-13,83,70,2,1,0
4,2013-08-13,103,78,2,1,0
6,2013-08-13,102,77,2,1,0
7,2013-08-13,84,71,2,1,0
8,2013-08-13,102,81,2,1,0
9,2013-08-13,75,55,2,1,0
10,2013-08-13,95,77,2,1,0
11,2013-08-13,95,74,2,1,0
12,2013-08-13,96,77,2,1,0
13,2013-08-13,76,54,2,1,0
14,2013-08-13,86,71,2,1,0
15,2013-08-13,72,57,2,1,0
16,2013-08-13,74,61,2,1,0
17,2013-08-13,83,71,2,1,0
18,2013-08-13,103,76,2,1,0
19,2013-08-13,68,54,2,1,0
20,2013-08-13,101,77,2,1,0
1,2013-08-14,75,60,3,1,0
2,2013-08-14,69,55,3,1,0
3,2013-08-14,84,65,3,1,0
4,2013-08-14,107,77,3,1,0
6,2013-08-14,103,76,3,1,0
7,2013-08-14,85,68,3,1,0
8,2013-08-14,103,80,3,1,0
9,2013-08-14,77,54,3,1,0
10,2013-08-14,96,73,3,1,0
11,2013-08-14,93,71,3,1,0
12,2013-08-14,96,75,3,1,0
13,2013-08-14,81,53,3,1,0
14,2013-08-14,86,69,3,1,0
15,2013-08-14,74,55,3,1,0
16,2013-08-14,75,57,3,1,0
17,2013-08-14,85,67,3,1,0
18,2013-08-14,92,77,3,1,0
19,2013-08-14,68,53,3,1,0
20,2013-08-14,92,74,3,1,0
1,2013-08-15,78,54,4,1,0
2,2013-08-15,71,52,4,1,0
3,2013-08-15,83,62,4,1,0
4,2013-08-15,97,74,4,1,0
6,2013-08-15,96,72,4,1,0
7,2013-08-15,83,65,4,1,0
8,2013-08-15,99,75,4,1,0
9,2013-08-15,79,54,4,1,0
10,2013-08-15,94,74,4,1,0
11,2013-08-15,93,73,4,1,0
12,2013-08-15,94,75,4,1,0
13,2013-08-15,84,62,4,1,0
14,2013-08-15,85,65,4,1,0
15,2013-08-15,76,45,4,1,0
16,2013-08-15,77,54,4,1,0
17,2013-08-15,83,63,4,1,0
18,2013-08-15,90,74,4,1,0
19,2013-08-15,76,57,4,1,0
20,2013-08-15,90,72,4,1,0
1,2013-08-16,79,55,5,1,0
2,2013-08-16,74,56,5,1,0
3,2013-08-16,82,65,5,1,0
4,2013-08-16,97,73,5,1,0
6,2013-08-16,97,72,5,1,0
7,2013-08-16,81,64,5,1,0
8,2013-08-16,98,76,5,1,0
9,2013-08-16,81,59,5,1,0
10,2013-08-16,88,75,5,1,0
11,2013-08-16,89,72,5,1,0
12,2013-08-16,91,74,5,1,0
13,2013-08-16,89,55,5,1,0
14,2013-08-16,83,64,5,1,0
15,2013-08-16,79,46,5,1,0
16,2013-08-16,79,53,5,1,0
17,2013-08-16,82,63,5,1,0
18,2013-08-16,90,69,5,1,0
19,2013-08-16,77,61,5,1,0
20,2013-08-16,89,69,5,1,0
1,2013-08-17,80,56,6,0,1
2,2013-08-17,77,58,6,0,1
3,2013-08-17,81,62,6,0,1
4,2013-08-17,96,73,6,0,1
6,2013-08-17,95,69,6,0,1
7,2013-08-17,83,64,6,0,1
8,2013-08-17,96,74,6,0,1
9,2013-08-17,83,58,6,0,1
10,2013-08-17,87,75,6,0,1
11,2013-08-17,89,74,6,0,1
12,2013-08-17,88,77,6,0,1
13,2013-08-17,92,56,6,0,1
14,2013-08-17,84,64,6,0,1
15,2013-08-17,81,49,6,0,1
16,2013-08-17,78,55,6,0,1
17,2013-08-17,83,62,6,0,1
18,2013-08-17,91,67,6,0,1
19,2013-08-17,77,57,6,0,1
20,2013-08-17,91,67,6,0,1
1,2013-08-18,81,59,7,0,1
2,2013-08-18,75,59,7,0,1
3,2013-08-18,86,62,7,0,1
4,2013-08-18,98,69,7,0,1
6,2013-08-18,96,64,7,0,1
7,2013-08-18,83,66,7,0,1
8,2013-08-18,98,71,7,0,1
9,2013-08-18,84,61,7,0,1
10,2013-08-18,91,75,7,0,1
11,2013-08-18,89,74,7,0,1
12,2013-08-18,90,77,7,0,1
13,2013-08-18,92,62,7,0,1
14,2013-08-18,85,65,7,0,1
15,2013-08-18,78,53,7,0,1
16,2013-08-18,79,58,7,0,1
17,2013-08-18,86,61,7,0,1
18,2013-08-18,92,70,7,0,1
19,2013-08-18,78,57,7,0,1
20,2013-08-18,92,66,7,0,1
1,2013-08-19,82,61,1,1,0
2,2013-08-19,76,60,1,1,0
3,2013-08-19,87,65,1,1,0
4,2013-08-19,98,72,1,1,0
6,2013-08-19,97,67,1,1,0
7,2013-08-19,88,70,1,1,0
8,2013-08-19,96,72,1,1,0
9,2013-08-19,88,65,1,1,0
10,2013-08-19,91,79,1,1,0
11,2013-08-19,91,75,1,1,0
12,2013-08-19,90,77,1,1,0
13,2013-08-19,92,61,1,1,0
14,2013-08-19,89,68,1,1,0
15,2013-08-19,82,51,1,1,0
16,2013-08-19,82,59,1,1,0
17,2013-08-19,88,64,1,1,0
18,2013-08-19,95,75,1,1,0
19,2013-08-19,84,63,1,1,0
20,2013-08-19,96,68,1,1,0
1,2013-08-20,86,63,2,1,0
2,2013-08-20,80,63,2,1,0
3,2013-08-20,90,67,2,1,0
4,2013-08-20,99,72,2,1,0
6,2013-08-20,96,67,2,1,0
7,2013-08-20,91,70,2,1,0
8,2013-08-20,92,72,2,1,0
9,2013-08-20,90,69,2,1,0
10,2013-08-20,91,78,2,1,0
11,2013-08-20,90,73,2,1,0
12,2013-08-20,91,76,2,1,0
13,2013-08-20,94,62,2,1,0
14,2013-08-20,93,66,2,1,0
15,2013-08-20,86,55,2,1,0
16,2013-08-20,86,63,2,1,0
17,2013-08-20,90,65,2,1,0
18,2013-08-20,97,75,2,1,0
19,2013-08-20,86,66,2,1,0
20,2013-08-20,97,69,2,1,0
1,2013-08-21,88,63,3,1,0
2,2013-08-21,83,64,3,1,0
3,2013-08-21,93,67,3,1,0
4,2013-08-21,99,74,3,1,0
6,2013-08-21,96,71,3,1,0
7,2013-08-21,90,69,3,1,0
8,2013-08-21,94,75,3,1,0
9,2013-08-21,87,71,3,1,0
10,2013-08-21,88,80,3,1,0
11,2013-08-21,87,74,3,1,0
12,2013-08-21,90,77,3,1,0
13,2013-08-21,88,62,3,1,0
14,2013-08-21,93,67,3,1,0
15,2013-08-21,89,56,3,1,0
16,2013-08-21,88,62,3,1,0
17,2013-08-21,94,66,3,1,0
18,2013-08-21,96,77,3,1,0
19,2013-08-21,89,69,3,1,0
20,2013-08-21,96,72,3,1,0
1,2013-08-22,89,66,4,1,0
2,2013-08-22,80,63,4,1,0
3,2013-08-22,93,74,4,1,0
4,2013-08-22,100,75,4,1,0
6,2013-08-22,98,70,4,1,0
7,2013-08-22,92,69,4,1,0
8,2013-08-22,98,75,4,1,0
9,2013-08-22,87,67,4,1,0
10,2013-08-22,82,73,4,1,0
11,2013-08-22,82,73,4,1,0
12,2013-08-22,83,75,4,1,0
13,2013-08-22,84,60,4,1,0
14,2013-08-22,93,68,4,1,0
15,2013-08-22,89,57,4,1,0
16,2013-08-22,89,67,4,1,0
17,2013-08-22,93,69,4,1,0
18,2013-08-22,99,81,4,1,0
19,2013-08-22,76,62,4,1,0
20,2013-08-22,99,78,4,1,0
1,2013-08-23,81,58,5,1,0
2,2013-08-23,77,60,5,1,0
3,2013-08-23,94,72,5,1,0
4,2013-08-23,101,76,5,1,0
6,2013-08-23,98,71,5,1,0
7,2013-08-23,95,73,5,1,0
8,2013-08-23,99,75,5,1,0
9,2013-08-23,87,61,5,1,0
10,2013-08-23,83,75,5,1,0
11,2013-08-23,86,73,5,1,0
12,2013-08-23,85,76,5,1,0
13,2013-08-23,87,60,5,1,0
14,2013-08-23,96,71,5,1,0
15,2013-08-23,80,50,5,1,0
16,2013-08-23,81,58,5,1,0
17,2013-08-23,92,72,5,1,0
18,2013-08-23,100,82,5,1,0
19,2013-08-23,76,58,5,1,0
20,2013-08-23,100,78,5,1,0
1,2013-08-24,78,52,6,0,1
2,2013-08-24,74,57,6,0,1
3,2013-08-24,93,71,6,0,1
4,2013-08-24,101,78,6,0,1
6,2013-08-24,100,73,6,0,1
7,2013-08-24,94,76,6,0,1
8,2013-08-24,100,76,6,0,1
9,2013-08-24,91,70,6,0,1
10,2013-08-24,84,74,6,0,1
11,2013-08-24,86,73,6,0,1
12,2013-08-24,86,76,6,0,1
13,2013-08-24,87,56,6,0,1
14,2013-08-24,95,73,6,0,1
15,2013-08-24,78,42,6,0,1
16,2013-08-24,74,51,6,0,1
17,2013-08-24,94,70,6,0,1
18,2013-08-24,101,81,6,0,1
19,2013-08-24,79,57,6,0,1
20,2013-08-24,100,78,6,0,1
1,2013-08-25,83,52,7,0,1
2,2013-08-25,78,57,7,0,1
3,2013-08-25,94,73,7,0,1
4,2013-08-25,97,76,7,0,1
6,2013-08-25,95,73,7,0,1
7,2013-08-25,93,77,7,0,1
8,2013-08-25,94,77,7,0,1
9,2013-08-25,97,78,7,0,1
10,2013-08-25,84,75,7,0,1
11,2013-08-25,85,73,7,0,1
12,2013-08-25,86,75,7,0,1
13,2013-08-25,88,60,7,0,1
14,2013-08-25,94,73,7,0,1
15,2013-08-25,82,44,7,0,1
16,2013-08-25,78,50,7,0,1
17,2013-08-25,95,71,7,0,1
18,2013-08-25,99,80,7,0,1
19,2013-08-25,90,68,7,0,1
20,2013-08-25,98,74,7,0,1
1,2013-08-26,82,65,1,1,0
2,2013-08-26,76,61,1,1,0
3,2013-08-26,93,75,1,1,0
4,2013-08-26,92,74,1,1,0
6,2013-08-26,90,73,1,1,0
7,2013-08-26,91,72,1,1,0
8,2013-08-26,88,76,1,1,0
9,2013-08-26,97,78,1,1,0
10,2013-08-26,87,73,1,1,0
11,2013-08-26,86,71,1,1,0
12,2013-08-26,87,76,1,1,0
13,2013-08-26,91,61,1,1,0
14,2013-08-26,93,71,1,1,0
15,2013-08-26,81,60,1,1,0
16,2013-08-26,82,65,1,1,0
17,2013-08-26,93,72,1,1,0
18,2013-08-26,99,79,1,1,0
19,2013-08-26,90,74,1,1,0
20,2013-08-26,97,76,1,1,0
1,2013-08-27,85,67,2,1,0
2,2013-08-27,82,67,2,1,0
3,2013-08-27,92,70,2,1,0
4,2013-08-27,88,74,2,1,0
6,2013-08-27,87,71,2,1,0
7,2013-08-27,87,70,2,1,0
8,2013-08-27,90,76,2,1,0
9,2013-08-27,95,76,2,1,0
10,2013-08-27,86,76,2,1,0
11,2013-08-27,86,72,2,1,0
12,2013-08-27,87,75,2,1,0
13,2013-08-27,89,61,2,1,0
14,2013-08-27,88,68,2,1,0
15,2013-08-27,85,64,2,1,0
16,2013-08-27,81,63,2,1,0
17,2013-08-27,94,67,2,1,0
18,2013-08-27,95,76,2,1,0
19,2013-08-27,95,73,2,1,0
20,2013-08-27,95,74,2,1,0
1,2013-08-28,85,63,3,1,0
2,2013-08-28,82,65,3,1,0
3,2013-08-28,94,72,3,1,0
4,2013-08-28,99,73,3,1,0
6,2013-08-28,96,68,3,1,0
7,2013-08-28,92,71,3,1,0
8,2013-08-28,96,74,3,1,0
9,2013-08-28,92,70,3,1,0
10,2013-08-28,89,73,3,1,0
11,2013-08-28,90,69,3,1,0
12,2013-08-28,88,72,3,1,0
13,2013-08-28,91,59,3,1,0
14,2013-08-28,94,70,3,1,0
15,2013-08-28,87,60,3,1,0
16,2013-08-28,79,59,3,1,0
17,2013-08-28,95,70,3,1,0
18,2013-08-28,99,75,3,1,0
19,2013-08-28,77,69,3,1,0
20,2013-08-28,99,71,3,1,0
1,2013-08-29,68,63,4,1,0
2,2013-08-29,65,58,4,1,0
3,2013-08-29,98,78,4,1,0
4,2013-08-29,102,75,4,1,0
6,2013-08-29,101,70,4,1,0
7,2013-08-29,95,73,4,1,0
8,2013-08-29,100,74,4,1,0
9,2013-08-29,93,72,4,1,0
10,2013-08-29,93,73,4,1,0
11,2013-08-29,92,70,4,1,0
12,2013-08-29,94,72,4,1,0
13,2013-08-29,93,60,4,1,0
14,2013-08-29,98,71,4,1,0
15,2013-08-29,67,57,4,1,0
16,2013-08-29,66,62,4,1,0
17,2013-08-29,99,75,4,1,0
18,2013-08-29,103,81,4,1,0
19,2013-08-29,84,67,4,1,0
20,2013-08-29,103,80,4,1,0
1,2013-08-30,85,61,5,1,0
2,2013-08-30,79,57,5,1,0
3,2013-08-30,100,73,5,1,0
4,2013-08-30,105,76,5,1,0
6,2013-08-30,104,72,5,1,0
7,2013-08-30,97,73,5,1,0
8,2013-08-30,101,76,5,1,0
9,2013-08-30,85,69,5,1,0
10,2013-08-30,94,76,5,1,0
11,2013-08-30,94,74,5,1,0
12,2013-08-30,94,76,5,1,0
13,2013-08-30,92,64,5,1,0
14,2013-08-30,100,72,5,1,0
15,2013-08-30,85,56,5,1,0
16,2013-08-30,84,62,5,1,0
17,2013-08-30,101,73,5,1,0
18,2013-08-30,104,80,5,1,0
19,2013-08-30,95,68,5,1,0
20,2013-08-30,104,75,5,1,0
1,2013-08-31,82,70,6,0,1
2,2013-08-31,76,67,6,0,1
3,2013-08-31,102,80,6,0,1
4,2013-08-31,104,76,6,0,1
6,2013-08-31,102,73,6,0,1
7,2013-08-31,101,76,6,0,1
8,2013-08-31,100,76,6,0,1
9,2013-08-31,87,65,6,0,1
10,2013-08-31,93,74,6,0,1
11,2013-08-31,92,71,6,0,1
12,2013-08-31,93,74,6,0,1
13,2013-08-31,89,63,6,0,1
14,2013-08-31,103,71,6,0,1
15,2013-08-31,80,66,6,0,1
16,2013-08-31,83,69,6,0,1
17,2013-08-31,102,72,6,0,1
18,2013-08-31,106,82,6,0,1
19,2013-08-31,75,65,6,0,1
20,2013-08-31,106,80,6,0,1
1,2013-09-01,85,73,7,0,1
2,2013-09-01,75,66,7,0,1
3,2013-09-01,92,76,7,0,1
4,2013-09-01,103,76,7,0,1
5,2013-09-01,76,67,7,0,1
6,2013-09-01,100,73,7,0,1
7,2013-09-01,93,73,7,0,1
8,2013-09-01,100,75,7,0,1
9,2013-09-01,75,60,7,0,1
10,2013-09-01,92,75,7,0,1
11,2013-09-01,91,73,7,0,1
12,2013-09-01,93,75,7,0,1
13,2013-09-01,78,62,7,0,1
14,2013-09-01,96,73,7,0,1
15,2013-09-01,85,65,7,0,1
16,2013-09-01,79,70,7,0,1
17,2013-09-01,94,72,7,0,1
18,2013-09-01,106,82,7,0,1
19,2013-09-01,85,63,7,0,1
20,2013-09-01,105,79,7,0,1
1,2013-09-02,80,72,1,1,0
2,2013-09-02,75,69,1,1,0
3,2013-09-02,88,68,1,1,0
4,2013-09-02,103,77,1,1,0
5,2013-09-02,79,67,1,1,0
6,2013-09-02,101,73,1,1,0
7,2013-09-02,89,71,1,1,0
8,2013-09-02,101,76,1,1,0
9,2013-09-02,68,54,1,1,0
10,2013-09-02,92,75,1,1,0
11,2013-09-02,92,73,1,1,0
12,2013-09-02,92,74,1,1,0
13,2013-09-02,90,57,1,1,0
14,2013-09-02,90,73,1,1,0
15,2013-09-02,75,67,1,1,0
16,2013-09-02,79,69,1,1,0
17,2013-09-02,89,67,1,1,0
18,2013-09-02,93,77,1,1,0
19,2013-09-02,73,59,1,1,0
20,2013-09-02,93,76,1,1,0
1,2013-09-03,82,64,2,1,0
2,2013-09-03,76,59,2,1,0
3,2013-09-03,90,61,2,1,0
4,2013-09-03,104,75,2,1,0
5,2013-09-03,79,61,2,1,0
6,2013-09-03,102,72,2,1,0
7,2013-09-03,89,62,2,1,0
8,2013-09-03,102,76,2,1,0
9,2013-09-03,76,50,2,1,0
10,2013-09-03,91,76,2,1,0
11,2013-09-03,91,73,2,1,0
12,2013-09-03,92,76,2,1,0
13,2013-09-03,93,67,2,1,0
14,2013-09-03,90,66,2,1,0
15,2013-09-03,79,56,2,1,0
16,2013-09-03,82,63,2,1,0
17,2013-09-03,91,62,2,1,0
18,2013-09-03,100,77,2,1,0
19,2013-09-03,76,54,2,1,0
20,2013-09-03,100,73,2,1,0
1,2013-09-04,81,59,3,1,0
2,2013-09-04,75,56,3,1,0
3,2013-09-04,94,61,3,1,0
4,2013-09-04,102,77,3,1,0
5,2013-09-04,78,57,3,1,0
6,2013-09-04,101,73,3,1,0
7,2013-09-04,92,66,3,1,0
8,2013-09-04,101,78,3,1,0
9,2013-09-04,87,58,3,1,0
10,2013-09-04,93,76,3,1,0
11,2013-09-04,93,74,3,1,0
12,2013-09-04,93,76,3,1,0
13,2013-09-04,90,67,3,1,0
14,2013-09-04,94,68,3,1,0
15,2013-09-04,82,53,3,1,0
16,2013-09-04,81,59,3,1,0
17,2013-09-04,94,62,3,1,0
18,2013-09-04,102,78,3,1,0
19,2013-09-04,82,58,3,1,0
20,2013-09-04,102,73,3,1,0
1,2013-09-05,71,51,4,1,0
2,2013-09-05,68,52,4,1,0
3,2013-09-05,95,67,4,1,0
4,2013-09-05,99,74,4,1,0
5,2013-09-05,66,51,4,1,0
6,2013-09-05,97,71,4,1,0
7,2013-09-05,94,74,4,1,0
8,2013-09-05,101,75,4,1,0
9,2013-09-05,83,61,4,1,0
10,2013-09-05,94,75,4,1,0
11,2013-09-05,92,74,4,1,0
12,2013-09-05,93,77,4,1,0
13,2013-09-05,92,64,4,1,0
14,2013-09-05,95,69,4,1,0
15,2013-09-05,71,42,4,1,0
16,2013-09-05,68,48,4,1,0
17,2013-09-05,95,65,4,1,0
18,2013-09-05,102,80,4,1,0
19,2013-09-05,68,57,4,1,0
20,2013-09-05,101,75,4,1,0
1,2013-09-06,70,45,5,1,0
2,2013-09-06,64,49,5,1,0
3,2013-09-06,95,69,5,1,0
4,2013-09-06,101,75,5,1,0
5,2013-09-06,68,46,5,1,0
6,2013-09-06,96,72,5,1,0
7,2013-09-06,95,75,5,1,0
8,2013-09-06,100,74,5,1,0
9,2013-09-06,92,68,5,1,0
10,2013-09-06,90,73,5,1,0
11,2013-09-06,90,72,5,1,0
12,2013-09-06,90,75,5,1,0
13,2013-09-06,95,63,5,1,0
14,2013-09-06,97,69,5,1,0
15,2013-09-06,70,36,5,1,0
16,2013-09-06,70,42,5,1,0
